,pokedex_number_x,pokedex_number_y,Winner_number
24396,490,657,490
24397,508,657,657
24398,513,657,657
24399,520,657,657
24400,529,657,657
24401,530,657,657
24402,534,657,534
24403,534,657,534
24404,571,657,571
24405,605,657,657
24406,608,657,657
24407,614,657,657
24408,652,657,652
24409,654,657,657
24410,655,657,655
24411,666,657,657
24412,667,657,657
24413,693,657,657
24414,697,657,657
24415,702,657,702
24416,702,657,702
24417,704,657,657
24418,706,657,657
24419,712,657,657
24420,14,252,252
24421,20,252,20
24422,35,252,252
24423,50,252,50
24424,77,252,77
24425,117,252,117
24426,119,252,252
24427,144,252,144
24428,229,252,229
24429,241,252,241
24430,245,252,245
24431,246,252,252
24432,249,252,249
24433,263,252,252
24434,273,252,252
24435,303,252,252
24436,358,252,252
24437,359,252,359
24438,373,252,373
24439,404,252,252
24440,422,252,252
24441,424,252,424
24442,425,252,252
24443,449,252,252
24444,450,252,252
24445,475,252,475
24446,482,252,482
24447,499,252,499
24448,502,252,252
24449,509,252,252
24450,526,252,526
24451,567,252,567
24452,591,252,591
24453,596,252,596
24454,608,252,252
24455,608,252,252
24456,609,252,609
24457,634,252,252
24458,677,252,252
24459,689,252,252
24460,701,252,701
24461,708,252,252
24462,14,172,172
24463,32,172,172
24464,73,172,73
24465,75,172,75
24466,88,172,88
24467,123,172,123
24468,136,172,136
24469,138,172,172
24470,143,172,143
24471,154,172,154
24472,162,172,162
24473,187,172,172
24474,238,172,238
24475,253,172,253
24476,259,172,172
24477,269,172,269
24478,307,172,172
24479,344,172,344
24480,347,172,347
24481,349,172,349
24482,361,172,172
24483,368,172,172
24484,410,172,172
24485,416,172,172
24486,418,172,418
24487,440,172,172
24488,455,172,172
24489,457,172,457
24490,458,172,172
24491,461,172,461
24492,467,172,467
24493,476,172,172
24494,484,172,484
24495,489,172,489
24496,489,172,489
24497,495,172,495
24498,495,172,495
24499,534,172,534
24500,538,172,172
24501,544,172,172
24502,545,172,545
24503,553,172,553
24504,608,172,172
24505,649,172,649
24506,690,172,172
24507,702,172,702
24508,705,172,172
24509,14,254,254
24510,19,254,254
24511,25,254,254
24512,33,254,254
24513,36,254,254
24514,53,254,254
24515,64,254,254
24516,75,254,254
24517,88,254,88
24518,146,254,254
24519,147,254,254
24520,165,254,254
24521,177,254,254
24522,188,254,254
24523,190,254,254
24524,202,254,254
24525,213,254,254
24526,216,254,254
24527,244,254,254
24528,259,254,254
24529,263,254,254
24530,264,254,254
24531,273,254,254
24532,306,254,254
24533,323,254,323
24534,334,254,254
24535,339,254,254
24536,344,254,254
24537,346,254,254
24538,358,254,254
24539,365,254,254
24540,379,254,254
24541,398,254,254
24542,433,254,254
24543,444,254,254
24544,452,254,254
24545,476,254,254
24546,476,254,254
24547,478,254,254
24548,493,254,254
24549,506,254,254
24550,523,254,254
24551,543,254,254
24552,549,254,254
24553,553,254,254
24554,567,254,254
24555,571,254,254
24556,608,254,254
24557,632,254,254
24558,659,254,254
24559,659,254,254
24560,669,254,254
24561,672,254,254
24562,682,254,254
24563,14,2,2
24564,18,2,18
24565,20,2,20
24566,31,2,31
24567,59,2,59
24568,97,2,97
24569,101,2,101
24570,124,2,124
24571,166,2,166
24572,177,2,177
24573,183,2,2
24574,184,2,2
24575,185,2,2
24576,197,2,197
24577,208,2,208
24578,256,2,2
24579,265,2,2
24580,266,2,2
24581,274,2,2
24582,285,2,2
24583,289,2,289
24584,292,2,2
24585,292,2,2
24586,302,2,2
24587,312,2,312
24588,318,2,318
24589,324,2,324
24590,359,2,359
24591,369,2,2
24592,374,2,2
24593,376,2,376
24594,384,2,384
24595,405,2,405
24596,435,2,435
24597,450,2,2
24598,476,2,2
24599,476,2,2
24600,486,2,486
24601,510,2,510
24602,512,2,512
24603,523,2,523
24604,524,2,2
24605,539,2,539
24606,549,2,549
24607,562,2,2
24608,600,2,2
24609,619,2,619
24610,652,2,652
24611,655,2,655
24612,663,2,663
24613,671,2,671
24614,680,2,2
24615,692,2,2
24616,698,2,2
24617,707,2,707
24618,714,2,2
24619,14,412,412
24620,26,412,26
24621,29,412,29
24622,36,412,36
24623,96,412,96
24624,96,412,96
24625,103,412,103
24626,158,412,158
24627,166,412,166
24628,166,412,166
24629,180,412,180
24630,180,412,180
24631,188,412,188
24632,208,412,412
24633,209,412,412
24634,238,412,238
24635,247,412,247
24636,248,412,248
24637,269,412,269
24638,283,412,283
24639,304,412,412
24640,304,412,412
24641,309,412,309
24642,324,412,324
24643,328,412,328
24644,347,412,347
24645,349,412,349
24646,355,412,412
24647,355,412,412
24648,356,412,412
24649,356,412,412
24650,364,412,364
24651,379,412,379
24652,379,412,379
24653,381,412,381
24654,434,412,434
24655,447,412,447
24656,456,412,456
24657,468,412,468
24658,481,412,481
24659,485,412,485
24660,513,412,513
24661,542,412,542
24662,566,412,566
24663,574,412,574
24664,583,412,583
24665,588,412,588
24666,605,412,412
24667,627,412,627
24668,628,412,628
24669,636,412,636
24670,637,412,637
24671,643,412,643
24672,669,412,669
24673,671,412,671
24674,683,412,412
24675,685,412,685
24676,692,412,692
24677,699,412,699
24678,709,412,709
24679,713,412,412
24680,14,230,230
24681,24,230,230
24682,37,230,230
24683,41,230,230
24684,54,230,230
24685,78,230,78
24686,89,230,230
24687,104,230,230
24688,113,230,230
24689,126,230,126
24690,134,230,230
24691,143,230,230
24692,158,230,230
24693,167,230,230
24694,180,230,230
24695,201,230,230
24696,238,230,230
24697,244,230,244
24698,270,230,230
24699,272,230,230
24700,275,230,230
24701,296,230,230
24702,317,230,230
24703,327,230,230
24704,329,230,230
24705,329,230,230
24706,336,230,230
24707,338,230,230
24708,394,230,230
24709,411,230,230
24710,429,230,429
24711,445,230,445
24712,455,230,230
24713,456,230,230
24714,473,230,230
24715,489,230,230
24716,493,230,493
24717,494,230,494
24718,495,230,230
24719,511,230,230
24720,512,230,512
24721,536,230,230
24722,553,230,553
24723,573,230,573
24724,595,230,230
24725,601,230,601
24726,612,230,612
24727,618,230,230
24728,622,230,230
24729,628,230,230
24730,632,230,632
24731,634,230,230
24732,644,230,644
24733,688,230,230
24734,691,230,230
24735,702,230,702
24736,706,230,230
24737,712,230,230
24738,719,230,230
24739,721,230,230
24740,14,618,14
24741,24,618,24
24742,25,618,618
24743,32,618,32
24744,35,618,35
24745,52,618,618
24746,56,618,56
24747,58,618,58
24748,59,618,59
24749,59,618,59
24750,85,618,85
24751,91,618,91
24752,104,618,104
24753,106,618,106
24754,114,618,114
24755,114,618,114
24756,117,618,117
24757,121,618,121
24758,124,618,124
24759,138,618,138
24760,150,618,150
24761,153,618,153
24762,157,618,157
24763,158,618,158
24764,165,618,618
24765,206,618,206
24766,212,618,212
24767,216,618,216
24768,220,618,220
24769,228,618,228
24770,229,618,229
24771,262,618,262
24772,269,618,269
24773,303,618,303
24774,304,618,618
24775,329,618,329
24776,333,618,618
24777,336,618,336
24778,345,618,618
24779,355,618,618
24780,378,618,378
24781,381,618,381
24782,400,618,400
24783,404,618,618
24784,409,618,409
24785,414,618,414
24786,418,618,418
24787,424,618,424
24788,435,618,435
24789,436,618,618
24790,465,618,465
24791,488,618,488
24792,498,618,498
24793,512,618,512
24794,526,618,618
24795,526,618,618
24796,533,618,533
24797,536,618,536
24798,545,618,545
24799,572,618,572
24800,573,618,573
24801,584,618,584
24802,591,618,618
24803,624,618,624
24804,627,618,627
24805,634,618,634
24806,640,618,640
24807,651,618,651
24808,659,618,659
24809,684,618,684
24810,687,618,687
24811,689,618,689
24812,691,618,691
24813,697,618,697
24814,703,618,703
24815,705,618,705
24816,14,682,14
24817,20,682,20
24818,32,682,32
24819,33,682,33
24820,98,682,98
24821,102,682,102
24822,104,682,104
24823,106,682,106
24824,107,682,107
24825,121,682,121
24826,140,682,140
24827,141,682,141
24828,141,682,141
24829,144,682,144
24830,149,682,682
24831,159,682,159
24832,159,682,159
24833,171,682,171
24834,178,682,178
24835,186,682,186
24836,187,682,187
24837,188,682,188
24838,251,682,251
24839,258,682,258
24840,262,682,262
24841,279,682,279
24842,291,682,291
24843,303,682,303
24844,308,682,682
24845,310,682,310
24846,349,682,682
24847,350,682,350
24848,367,682,367
24849,373,682,682
24850,377,682,377
24851,393,682,393
24852,401,682,401
24853,410,682,410
24854,410,682,410
24855,432,682,432
24856,437,682,437
24857,446,682,446
24858,454,682,454
24859,465,682,465
24860,468,682,468
24861,475,682,475
24862,476,682,476
24863,484,682,484
24864,522,682,522
24865,537,682,537
24866,544,682,544
24867,563,682,563
24868,623,682,682
24869,628,682,628
24870,633,682,633
24871,636,682,636
24872,640,682,640
24873,651,682,651
24874,685,682,685
24875,699,682,699
24876,701,682,701
24877,701,682,701
24878,703,682,703
24879,704,682,682
24880,719,682,719
24881,14,532,532
24882,18,532,18
24883,28,532,28
24884,55,532,55
24885,63,532,532
24886,70,532,70
24887,75,532,532
24888,89,532,89
24889,89,532,89
24890,96,532,96
24891,101,532,532
24892,118,532,118
24893,119,532,119
24894,130,532,130
24895,199,532,532
24896,204,532,532
24897,207,532,207
24898,242,532,532
24899,243,532,243
24900,260,532,260
24901,262,532,262
24902,280,532,280
24903,299,532,532
24904,304,532,532
24905,341,532,532
24906,344,532,344
24907,346,532,346
24908,349,532,532
24909,350,532,350
24910,369,532,369
24911,372,532,372
24912,425,532,425
24913,429,532,429
24914,439,532,439
24915,441,532,441
24916,443,532,443
24917,453,532,453
24918,470,532,470
24919,481,532,481
24920,484,532,484
24921,507,532,507
24922,518,532,532
24923,526,532,532
24924,526,532,532
24925,551,532,551
24926,575,532,575
24927,586,532,586
24928,588,532,588
24929,595,532,595
24930,597,532,532
24931,607,532,607
24932,622,532,532
24933,626,532,626
24934,629,532,629
24935,633,532,633
24936,636,532,636
24937,655,532,655
24938,662,532,662
24939,663,532,663
24940,672,532,672
24941,697,532,697
24942,697,532,697
24943,714,532,714
24944,721,532,721
24945,14,246,246
24946,44,246,246
24947,95,246,95
24948,97,246,97
24949,98,246,98
24950,102,246,246
24951,113,246,113
24952,116,246,116
24953,129,246,246
24954,138,246,246
24955,200,246,200
24956,204,246,246
24957,205,246,246
24958,207,246,207
24959,260,246,260
24960,275,246,275
24961,279,246,279
24962,336,246,336
24963,342,246,342
24964,350,246,350
24965,357,246,357
24966,357,246,357
24967,376,246,376
24968,379,246,379
24969,402,246,402
24970,411,246,246
24971,427,246,427
24972,429,246,429
24973,431,246,431
24974,460,246,460
24975,460,246,460
24976,462,246,462
24977,476,246,246
24978,504,246,504
24979,511,246,511
24980,545,246,545
24981,550,246,550
24982,564,246,246
24983,577,246,246
24984,596,246,246
24985,623,246,623
24986,675,246,675
24987,689,246,689
24988,704,246,246
24989,714,246,714
24990,15,522,522
24991,21,522,522
24992,25,522,25
24993,32,522,522
24994,36,522,522
24995,47,522,522
24996,56,522,522
24997,73,522,73
24998,76,522,522
24999,93,522,93
25000,106,522,106
25001,122,522,122
25002,125,522,125
25003,139,522,522
25004,140,522,522
25005,143,522,143
25006,188,522,188
25007,214,522,214
25008,235,522,522
25009,236,522,522
25010,249,522,249
25011,251,522,251
25012,253,522,253
25013,262,522,522
25014,304,522,522
25015,307,522,522
25016,323,522,522
25017,323,522,522
25018,328,522,328
25019,334,522,334
25020,337,522,522
25021,340,522,522
25022,347,522,522
25023,355,522,522
25024,403,522,522
25025,423,522,522
25026,445,522,445
25027,453,522,522
25028,484,522,484
25029,495,522,522
25030,513,522,522
25031,524,522,522
25032,587,522,587
25033,596,522,596
25034,611,522,522
25035,625,522,522
25036,652,522,522
25037,661,522,522
25038,663,522,663
25039,666,522,666
25040,676,522,676
25041,702,522,702
25042,707,522,522
25043,15,157,157
25044,20,157,157
25045,31,157,157
25046,65,157,65
25047,72,157,157
25048,92,157,157
25049,100,157,157
25050,127,157,157
25051,137,157,157
25052,143,157,157
25053,144,157,157
25054,170,157,157
25055,213,157,157
25056,213,157,157
25057,222,157,157
25058,233,157,157
25059,244,157,157
25060,261,157,157
25061,279,157,157
25062,305,157,157
25063,314,157,157
25064,318,157,157
25065,352,157,157
25066,357,157,157
25067,391,157,157
25068,398,157,157
25069,401,157,157
25070,408,157,157
25071,420,157,157
25072,433,157,157
25073,463,157,157
25074,482,157,482
25075,484,157,157
25076,497,157,497
25077,501,157,157
25078,501,157,157
25079,523,157,523
25080,535,157,157
25081,550,157,157
25082,583,157,157
25083,587,157,587
25084,600,157,157
25085,611,157,157
25086,612,157,157
25087,621,157,157
25088,622,157,157
25089,624,157,157
25090,633,157,157
25091,666,157,157
25092,689,157,157
25093,690,157,157
25094,692,157,157
25095,701,157,701
25096,705,157,157
25097,15,344,344
25098,43,344,344
25099,70,344,344
25100,79,344,79
25101,81,344,344
25102,100,344,344
25103,102,344,344
25104,107,344,107
25105,114,344,344
25106,146,344,146
25107,173,344,344
25108,173,344,344
25109,183,344,344
25110,186,344,344
25111,198,344,198
25112,200,344,200
25113,203,344,203
25114,203,344,203
25115,222,344,344
25116,224,344,344
25117,235,344,344
25118,244,344,244
25119,266,344,344
25120,291,344,291
25121,321,344,344
25122,330,344,330
25123,338,344,344
25124,359,344,344
25125,360,344,344
25126,368,344,344
25127,379,344,344
25128,381,344,381
25129,400,344,344
25130,414,344,344
25131,417,344,344
25132,419,344,419
25133,425,344,344
25134,441,344,441
25135,460,344,344
25136,472,344,472
25137,495,344,344
25138,504,344,344
25139,519,344,344
25140,533,344,344
25141,537,344,344
25142,543,344,344
25143,549,344,549
25144,557,344,344
25145,567,344,567
25146,584,344,584
25147,595,344,344
25148,595,344,344
25149,621,344,344
25150,685,344,344
25151,15,42,42
25152,18,42,18
25153,19,42,42
25154,26,42,26
25155,32,42,42
25156,43,42,42
25157,56,42,42
25158,89,42,42
25159,93,42,93
25160,98,42,42
25161,103,42,42
25162,116,42,42
25163,119,42,42
25164,137,42,42
25165,172,42,42
25166,176,42,42
25167,184,42,42
25168,187,42,42
25169,202,42,42
25170,208,42,42
25171,230,42,42
25172,254,42,254
25173,259,42,42
25174,266,42,42
25175,285,42,42
25176,287,42,42
25177,314,42,42
25178,341,42,42
25179,342,42,42
25180,344,42,42
25181,350,42,42
25182,352,42,42
25183,355,42,42
25184,385,42,385
25185,391,42,42
25186,393,42,42
25187,407,42,42
25188,423,42,42
25189,460,42,42
25190,476,42,42
25191,509,42,42
25192,511,42,42
25193,519,42,42
25194,521,42,521
25195,534,42,42
25196,537,42,42
25197,573,42,573
25198,575,42,42
25199,582,42,42
25200,599,42,599
25201,606,42,42
25202,637,42,637
25203,637,42,637
25204,651,42,42
25205,657,42,657
25206,659,42,42
25207,663,42,663
25208,682,42,42
25209,689,42,42
25210,702,42,702
25211,715,42,715
25212,15,440,15
25213,61,440,61
25214,63,440,63
25215,68,440,68
25216,69,440,69
25217,89,440,89
25218,98,440,98
25219,104,440,104
25220,123,440,123
25221,130,440,130
25222,136,440,136
25223,136,440,136
25224,147,440,147
25225,151,440,151
25226,183,440,183
25227,191,440,440
25228,194,440,440
25229,204,440,204
25230,225,440,225
25231,239,440,239
25232,256,440,256
25233,261,440,261
25234,356,440,440
25235,357,440,357
25236,377,440,377
25237,377,440,377
25238,428,440,428
25239,448,440,448
25240,461,440,461
25241,493,440,493
25242,499,440,499
25243,508,440,508
25244,512,440,512
25245,514,440,514
25246,561,440,561
25247,587,440,587
25248,591,440,440
25249,601,440,601
25250,613,440,613
25251,613,440,613
25252,628,440,628
25253,657,440,657
25254,679,440,440
25255,704,440,704
25256,15,463,15
25257,24,463,24
25258,38,463,38
25259,45,463,463
25260,48,463,463
25261,72,463,72
25262,85,463,85
25263,93,463,463
25264,96,463,463
25265,104,463,463
25266,108,463,463
25267,146,463,146
25268,152,463,463
25269,174,463,463
25270,212,463,212
25271,227,463,227
25272,228,463,228
25273,264,463,264
25274,267,463,267
25275,269,463,269
25276,308,463,308
25277,323,463,463
25278,332,463,332
25279,333,463,463
25280,353,463,463
25281,369,463,369
25282,378,463,463
25283,384,463,384
25284,390,463,390
25285,400,463,400
25286,403,463,463
25287,415,463,415
25288,415,463,415
25289,444,463,444
25290,448,463,448
25291,460,463,460
25292,471,463,471
25293,482,463,482
25294,499,463,499
25295,535,463,535
25296,606,463,463
25297,611,463,611
25298,617,463,617
25299,622,463,463
25300,649,463,649
25301,658,463,658
25302,677,463,677
25303,683,463,463
25304,699,463,699
25305,703,463,463
25306,714,463,714
25307,15,255,15
25308,41,255,41
25309,67,255,255
25310,69,255,255
25311,77,255,77
25312,84,255,84
25313,86,255,255
25314,109,255,255
25315,153,255,153
25316,176,255,255
25317,203,255,203
25318,209,255,255
25319,213,255,255
25320,214,255,214
25321,220,255,220
25322,220,255,220
25323,232,255,232
25324,232,255,232
25325,233,255,233
25326,237,255,237
25327,239,255,239
25328,251,255,251
25329,268,255,255
25330,293,255,255
25331,295,255,295
25332,325,255,325
25333,331,255,255
25334,347,255,347
25335,348,255,255
25336,358,255,358
25337,370,255,370
25338,372,255,372
25339,374,255,255
25340,387,255,255
25341,388,255,255
25342,399,255,255
25343,420,255,255
25344,432,255,432
25345,439,255,439
25346,458,255,458
25347,465,255,465
25348,478,255,255
25349,499,255,499
25350,517,255,255
25351,521,255,521
25352,527,255,527
25353,534,255,255
25354,546,255,546
25355,567,255,567
25356,573,255,573
25357,580,255,580
25358,584,255,584
25359,585,255,585
25360,612,255,612
25361,632,255,632
25362,632,255,632
25363,643,255,643
25364,655,255,655
25365,669,255,255
25366,672,255,672
25367,677,255,677
25368,679,255,255
25369,693,255,693
25370,694,255,694
25371,15,186,15
25372,34,186,34
25373,52,186,52
25374,61,186,61
25375,66,186,186
25376,73,186,73
25377,80,186,186
25378,87,186,186
25379,88,186,186
25380,120,186,120
25381,129,186,186
25382,131,186,186
25383,197,186,186
25384,203,186,203
25385,215,186,215
25386,215,186,215
25387,218,186,186
25388,222,186,186
25389,228,186,186
25390,230,186,230
25391,234,186,234
25392,247,186,186
25393,254,186,254
25394,260,186,186
25395,282,186,282
25396,300,186,186
25397,307,186,186
25398,332,186,186
25399,355,186,186
25400,361,186,186
25401,364,186,186
25402,379,186,186
25403,447,186,186
25404,451,186,186
25405,501,186,186
25406,503,186,186
