First_pokemon,Second_pokemon,Winner
Wooper,Alakazam,Alakazam
Qwilfish,Alakazam,Alakazam
Magby,Alakazam,Alakazam
Dustox,Alakazam,Alakazam
Mega Sableye,Alakazam,Alakazam
Sharpedo,Alakazam,Alakazam
Sharpedo,Alakazam,Alakazam
Vibrava,Alakazam,Alakazam
Whiscash,Alakazam,Alakazam
Walrein,Alakazam,Alakazam
Metang,Alakazam,Alakazam
Latios,Alakazam,Alakazam
Monferno,Alakazam,Alakazam
Starly,Alakazam,Alakazam
Shinx,Alakazam,Alakazam
Stunky,Alakazam,Alakazam
Chatot,Alakazam,Alakazam
Magnezone,Alakazam,Alakazam
Yanmega,Alakazam,Alakazam
Giratina Altered Forme,Alakazam,Alakazam
Shaymin Land Forme,Alakazam,Alakazam
Dewott,Alakazam,Alakazam
Drilbur,Alakazam,Alakazam
Palpitoad,Alakazam,Alakazam
Leavanny,Alakazam,Alakazam
Cottonee,Alakazam,Alakazam
Minccino,Alakazam,Alakazam
Minccino,Alakazam,Alakazam
Vanillite,Alakazam,Alakazam
Eelektrik,Alakazam,Alakazam
Barbaracle,Alakazam,Alakazam
Heliolisk,Alakazam,Alakazam
Amaura,Alakazam,Alakazam
Klefki,Alakazam,Alakazam
Alakazam,Watchog,Alakazam
Alakazam,Zigzagoon,Alakazam
Zapdos,Hitmonlee,Zapdos
Zapdos,Togetic,Zapdos
Zapdos,Nidoran♂,Zapdos
Zapdos,Wurmple,Zapdos
Zapdos,Gorebyss,Zapdos
Zapdos,Shinx,Zapdos
Zapdos,Snubbull,Zapdos
Zapdos,Mega Audino,Zapdos
Zapdos,Panpour,Zapdos
Zapdos,Skarmory,Zapdos
Zapdos,Oddish,Zapdos
Zapdos,Yanma,Zapdos
Zapdos,Eelektross,Zapdos
Zapdos,Steelix,Zapdos
Zapdos,Gardevoir,Zapdos
Zapdos,Rattata,Zapdos
Zapdos,Kirlia,Zapdos
Zapdos,Spinda,Zapdos
Zapdos,Minun,Zapdos
Zapdos,Spearow,Zapdos
Zapdos,Malamar,Zapdos
Zapdos,Smoochum,Zapdos
Squirtle,Zapdos,Zapdos
Caterpie,Zapdos,Zapdos
Spearow,Zapdos,Zapdos
Nidorina,Zapdos,Zapdos
Ninetales,Zapdos,Zapdos
Venomoth,Zapdos,Zapdos
Grimer,Zapdos,Zapdos
Grimer,Zapdos,Zapdos
Voltorb,Zapdos,Zapdos
Weezing,Zapdos,Zapdos
Sunkern,Zapdos,Zapdos
Dunsparce,Zapdos,Zapdos
Scizor,Zapdos,Zapdos
Kingdra,Zapdos,Zapdos
Mega Swampert,Zapdos,Zapdos
Linoone,Zapdos,Zapdos
Beautifly,Zapdos,Zapdos
Lombre,Zapdos,Zapdos
Wingull,Zapdos,Zapdos
Loudred,Zapdos,Zapdos
Sharpedo,Zapdos,Zapdos
Corphish,Zapdos,Zapdos
Crawdaunt,Zapdos,Zapdos
Milotic,Zapdos,Zapdos
Shuppet,Zapdos,Zapdos
Primal Groudon,Zapdos,Zapdos
Rayquaza,Zapdos,Zapdos
Empoleon,Zapdos,Zapdos
Kricketune,Zapdos,Zapdos
Burmy,Zapdos,Zapdos
Combee,Zapdos,Zapdos
Drifblim,Zapdos,Zapdos
Bonsly,Zapdos,Zapdos
Chatot,Zapdos,Zapdos
Gabite,Zapdos,Zapdos
Skorupi,Zapdos,Zapdos
Electivire,Zapdos,Zapdos
Frost Rotom,Zapdos,Zapdos
Lillipup,Zapdos,Zapdos
Palpitoad,Zapdos,Zapdos
Swadloon,Zapdos,Zapdos
Carracosta,Zapdos,Zapdos
Karrablast,Zapdos,Zapdos
Foongus,Zapdos,Zapdos
Flabébé,Zapdos,Zapdos
Binacle,Zapdos,Zapdos
Hoopa Unbound,Zapdos,Zapdos
Zapdos,Dewott,Zapdos
Zapdos,Articuno,Zapdos
Zapdos,Grovyle,Zapdos
Zapdos,Growlithe,Zapdos
Zapdos,Doduo,Zapdos
Zapdos,Butterfree,Zapdos
Zapdos,Swampert,Zapdos
Zapdos,Magcargo,Zapdos
Zapdos,Reshiram,Zapdos
Zapdos,Quilava,Zapdos
Zapdos,Reuniclus,Zapdos
Zapdos,Dratini,Zapdos
Zapdos,Mantine,Zapdos
Zapdos,Mudkip,Zapdos
Zapdos,Skitty,Zapdos
Zapdos,Magmar,Zapdos
Zapdos,Larvesta,Zapdos
Zapdos,Omastar,Zapdos
Zapdos,Zangoose,Zapdos
Zapdos,Remoraid,Zapdos
Zapdos,Trevenant,Zapdos
Zapdos,Mesprit,Zapdos
Zapdos,Nincada,Zapdos
Zapdos,Watchog,Zapdos
Yanma,Hitmonlee,Yanma
Yanma,Phantump,Yanma
Yanma,Togetic,Yanma
Yanma,Togepi,Yanma
Yanma,Wurmple,Yanma
Yanma,Mega Altaria,Yanma
Yanma,Lickitung,Yanma
Yanma,Abra,Yanma
Yanma,Skarmory,Yanma
Charmander,Yanma,Yanma
Charmeleon,Yanma,Yanma
Nidoran♂,Yanma,Yanma
Oddish,Yanma,Yanma
Gloom,Yanma,Yanma
Venonat,Yanma,Yanma
Mankey,Yanma,Yanma
Horsea,Yanma,Yanma
Staryu,Yanma,Yanma
Jynx,Yanma,Yanma
Eevee,Yanma,Yanma
Dragonite,Yanma,Yanma
Dragonite,Yanma,Yanma
Quilava,Yanma,Yanma
Feraligatr,Yanma,Yanma
Lanturn,Yanma,Yanma
Togetic,Yanma,Yanma
Hoppip,Yanma,Yanma
Misdreavus,Yanma,Yanma
Shuckle,Yanma,Yanma
Piloswine,Yanma,Yanma
Piloswine,Yanma,Yanma
Smeargle,Yanma,Yanma
Shedinja,Yanma,Yanma
Azurill,Yanma,Yanma
Baltoy,Yanma,Yanma
Cradily,Yanma,Yanma
Spheal,Yanma,Yanma
Metang,Yanma,Yanma
Grotle,Yanma,Yanma
Piplup,Yanma,Yanma
Wormadam Trash Cloak,Yanma,Yanma
Combee,Yanma,Yanma
Pachirisu,Yanma,Yanma
Bronzong,Yanma,Yanma
Frost Rotom,Yanma,Yanma
Dialga,Yanma,Yanma
Snivy,Yanma,Yanma
Munna,Yanma,Yanma
Conkeldurr,Yanma,Yanma
Venipede,Yanma,Yanma
Scraggy,Yanma,Yanma
Alomomola,Yanma,Yanma
Stunfisk,Yanma,Yanma
Meloetta Aria Forme,Yanma,Yanma
Aromatisse,Yanma,Yanma
Swirlix,Yanma,Yanma
Helioptile,Yanma,Yanma
Klefki,Yanma,Yanma
Zygarde Half Forme,Yanma,Yanma
Hoopa Unbound,Yanma,Yanma
Yanma,Crawdaunt,Yanma
Yanma,Fletchinder,Yanma
Yanma,Bellossom,Yanma
Yanma,Zekrom,Yanma
Yanma,Pelipper,Yanma
Yanma,Pignite,Yanma
Yanma,Malamar,Yanma
Yanma,Ledyba,Yanma
Yanma,Ludicolo,Yanma
Yanma,Gourgeist Average Size,Yanma
Yanma,Porygon2,Yanma
Yanma,Nidoking,Yanma
Yanma,Seel,Yanma
Yanma,Vanillish,Yanma
Yanma,Beldum,Yanma
Yanma,Floette,Yanma
Yanma,Beautifly,Yanma
Yanma,Kingler,Yanma
Yanma,Duskull,Yanma
Yanma,Forretress,Yanma
Yanma,Caterpie,Yanma
Yanma,Skorupi,Yanma
Yanma,Pidgeotto,Yanma
Yanma,Litleo,Yanma
Yanma,Audino,Yanma
Yanma,Piplup,Yanma
Yanma,Clefable,Yanma
Yanma,Kakuna,Yanma
Yanma,Bidoof,Yanma
Yanma,Glalie,Yanma
Murkrow,Hitmonlee,Murkrow
Murkrow,Wailmer,Murkrow
Murkrow,Machamp,Murkrow
Murkrow,Klang,Murkrow
Ivysaur,Murkrow,Murkrow
Ivysaur,Murkrow,Murkrow
Wartortle,Murkrow,Murkrow
Weedle,Murkrow,Murkrow
Arbok,Murkrow,Murkrow
Sandslash,Murkrow,Murkrow
Clefairy,Murkrow,Murkrow
Jigglypuff,Murkrow,Murkrow
Venonat,Murkrow,Murkrow
Mankey,Murkrow,Murkrow
Bellsprout,Murkrow,Murkrow
Geodude,Murkrow,Murkrow
Gastly,Murkrow,Murkrow
Lickitung,Murkrow,Murkrow
Flareon,Murkrow,Murkrow
Meganium,Murkrow,Murkrow
Totodile,Murkrow,Murkrow
Hoothoot,Murkrow,Murkrow
Noctowl,Murkrow,Murkrow
Ledyba,Murkrow,Murkrow
Ledian,Murkrow,Murkrow
Natu,Murkrow,Murkrow
Mareep,Murkrow,Murkrow
Espeon,Murkrow,Murkrow
Misdreavus,Murkrow,Murkrow
Wobbuffet,Murkrow,Murkrow
Slugma,Murkrow,Murkrow
Swinub,Murkrow,Murkrow
Larvitar,Murkrow,Murkrow
Tyranitar,Murkrow,Murkrow
Blaziken,Murkrow,Murkrow
Blaziken,Murkrow,Murkrow
Zigzagoon,Murkrow,Murkrow
Mega Sableye,Murkrow,Murkrow
Mega Aggron,Murkrow,Murkrow
Illumise,Murkrow,Murkrow
Torkoal,Murkrow,Murkrow
Barboach,Murkrow,Murkrow
Spheal,Murkrow,Murkrow
Sealeo,Murkrow,Murkrow
Huntail,Murkrow,Murkrow
Deoxys Speed Forme,Murkrow,Murkrow
Deoxys Speed Forme,Murkrow,Murkrow
Kricketot,Murkrow,Murkrow
Kricketot,Murkrow,Murkrow
Shinx,Murkrow,Murkrow
Budew,Murkrow,Murkrow
Glameow,Murkrow,Murkrow
Chatot,Murkrow,Murkrow
Lumineon,Murkrow,Murkrow
Mega Gallade,Murkrow,Murkrow
Mesprit,Murkrow,Murkrow
Pignite,Murkrow,Murkrow
Patrat,Murkrow,Murkrow
Watchog,Murkrow,Murkrow
Audino,Murkrow,Murkrow
Sawk,Murkrow,Murkrow
Petilil,Murkrow,Murkrow
Krokorok,Murkrow,Murkrow
Sigilyph,Murkrow,Murkrow
Zorua,Murkrow,Murkrow
Axew,Murkrow,Murkrow
Vullaby,Murkrow,Murkrow
Spewpa,Murkrow,Murkrow
Vivillon,Murkrow,Murkrow
Floette,Murkrow,Murkrow
Skiddo,Murkrow,Murkrow
Pangoro,Murkrow,Murkrow
Meowstic Female,Murkrow,Murkrow
Doublade,Murkrow,Murkrow
Pumpkaboo Super Size,Murkrow,Murkrow
Avalugg,Murkrow,Murkrow
Zygarde Half Forme,Murkrow,Murkrow
Hoopa Confined,Murkrow,Murkrow
Murkrow,Lapras,Murkrow
Murkrow,Deerling,Murkrow
Murkrow,Parasect,Murkrow
Murkrow,Fletchling,Murkrow
Murkrow,Dragalge,Murkrow
Murkrow,Gothita,Murkrow
Murkrow,Walrein,Murkrow
Murkrow,Flabébé,Murkrow
Murkrow,Anorith,Murkrow
Murkrow,Delcatty,Murkrow
Murkrow,Lunatone,Murkrow
Murkrow,Magnezone,Murkrow
Murkrow,Feebas,Murkrow
Murkrow,Phione,Murkrow
Murkrow,Claydol,Murkrow
Murkrow,Kangaskhan,Murkrow
Murkrow,Roserade,Murkrow
Murkrow,Axew,Murkrow
Murkrow,Buneary,Murkrow
Murkrow,Swirlix,Murkrow
Murkrow,Malamar,Murkrow
Murkrow,Deoxys Normal Forme,Murkrow
Murkrow,Espurr,Murkrow
Murkrow,Eevee,Murkrow
Murkrow,Chimchar,Murkrow
Murkrow,Ducklett,Murkrow
Murkrow,Deino,Murkrow
Murkrow,Eelektrik,Murkrow
Murkrow,Vaporeon,Murkrow
Murkrow,Barbaracle,Murkrow
Murkrow,Arbok,Murkrow
Murkrow,Corphish,Murkrow
Murkrow,Mega Heracross,Murkrow
Murkrow,Mega Heracross,Murkrow
Murkrow,Beldum,Murkrow
Murkrow,Porygon,Murkrow
Murkrow,Lombre,Murkrow
Murkrow,Torterra,Murkrow
Murkrow,Magby,Murkrow
Murkrow,Sealeo,Murkrow
Murkrow,Paras,Murkrow
Murkrow,Vullaby,Murkrow
Murkrow,Tentacool,Murkrow
Murkrow,Cubchoo,Murkrow
Murkrow,Mudkip,Murkrow
Murkrow,Shuckle,Murkrow
Murkrow,Bidoof,Murkrow
Murkrow,Rampardos,Murkrow
Murkrow,Shellder,Murkrow
Murkrow,Drifloon,Murkrow
Murkrow,Munna,Murkrow
Murkrow,Flaaffy,Murkrow
Zangoose,Hitmonlee,Zangoose
Zangoose,Machamp,Zangoose
Zangoose,Diancie,Zangoose
Zangoose,Toxicroak,Zangoose
Zangoose,Luxio,Zangoose
Zangoose,Snivy,Zangoose
Zangoose,Illumise,Zangoose
Zangoose,Staravia,Zangoose
Zangoose,Seismitoad,Zangoose
Zangoose,Rattata,Zangoose
Zangoose,Mega Slowbro,Zangoose
Zangoose,Mega Scizor,Zangoose
Zangoose,Snorlax,Zangoose
Zangoose,Krabby,Zangoose
Zangoose,Porygon2,Zangoose
Zangoose,Nidoran♀,Zangoose
Zangoose,Volcanion,Zangoose
Zangoose,Grumpig,Zangoose
Zangoose,Tynamo,Zangoose
Zangoose,Skitty,Zangoose
Zangoose,Nuzleaf,Zangoose
Zangoose,Baltoy,Zangoose
Zangoose,Rhyhorn,Zangoose
Zangoose,Chingling,Zangoose
Pikachu,Zangoose,Zangoose
Golbat,Zangoose,Zangoose
Oddish,Zangoose,Zangoose
Parasect,Zangoose,Zangoose
Growlithe,Zangoose,Zangoose
Abra,Zangoose,Zangoose
Farfetch'd,Zangoose,Zangoose
Rhyhorn,Zangoose,Zangoose
Mr. Mime,Zangoose,Zangoose
Kabuto,Zangoose,Zangoose
Snorlax,Zangoose,Zangoose
Cleffa,Zangoose,Zangoose
Ampharos,Zangoose,Zangoose
Skiploom,Zangoose,Zangoose
Gligar,Zangoose,Zangoose
Qwilfish,Zangoose,Zangoose
Shuckle,Zangoose,Zangoose
Smoochum,Zangoose,Zangoose
Treecko,Zangoose,Zangoose
Torchic,Zangoose,Zangoose
Blaziken,Zangoose,Zangoose
Pelipper,Zangoose,Zangoose
Pelipper,Zangoose,Zangoose
Sableye,Zangoose,Zangoose
Lairon,Zangoose,Zangoose
Aggron,Zangoose,Zangoose
Roselia,Zangoose,Zangoose
Seviper,Zangoose,Zangoose
Barboach,Zangoose,Zangoose
Anorith,Zangoose,Zangoose
Beldum,Zangoose,Zangoose
Turtwig,Zangoose,Zangoose
Empoleon,Zangoose,Zangoose
Shieldon,Zangoose,Zangoose
Riolu,Zangoose,Zangoose
Lucario,Zangoose,Zangoose
Hippowdon,Zangoose,Zangoose
Toxicroak,Zangoose,Zangoose
Finneon,Zangoose,Zangoose
Magmortar,Zangoose,Zangoose
Heat Rotom,Zangoose,Zangoose
Venipede,Zangoose,Zangoose
Cofagrigus,Zangoose,Zangoose
Foongus,Zangoose,Zangoose
Frillish,Zangoose,Zangoose
Bunnelby,Zangoose,Zangoose
Aegislash Shield Forme,Zangoose,Zangoose
Barbaracle,Zangoose,Zangoose
Tyrunt,Zangoose,Zangoose
Sylveon,Zangoose,Zangoose
Carbink,Zangoose,Zangoose
Zangoose,Conkeldurr,Zangoose
Zangoose,Munna,Zangoose
Zangoose,Cloyster,Zangoose
Zangoose,Scizor,Zangoose
Latios,Hitmonlee,Latios
Latios,Emolga,Latios
Latios,Emboar,Latios
Latios,Darmanitan Standard Mode,Latios
Latios,Rapidash,Latios
Latios,Bergmite,Latios
Latios,Makuhita,Latios
Latios,Lickitung,Latios
Latios,Panpour,Latios
Latios,Eelektross,Latios
Latios,Bronzor,Latios
Latios,Pineco,Latios
Latios,Vespiquen,Latios
Latios,Keldeo Resolute Forme,Latios
Latios,Bellossom,Latios
Latios,Stantler,Latios
Latios,Diglett,Latios
Latios,Claydol,Latios
Latios,Hitmontop,Latios
Latios,Qwilfish,Latios
Latios,Frogadier,Latios
Latios,Buneary,Latios
Latios,Graveler,Latios
Latios,Unfezant,Latios
Latios,Cobalion,Latios
Latios,Binacle,Latios
Latios,Masquerain,Latios
Latios,Miltank,Latios
Latios,Miltank,Latios
Latios,Burmy,Latios
Latios,Lumineon,Latios
Latios,Mankey,Latios
Caterpie,Latios,Latios
Nidoran♀,Latios,Latios
Rapidash,Latios,Latios
Exeggcute,Latios,Latios
Rhydon,Latios,Latios
Tauros,Latios,Latios
Kabuto,Latios,Latios
Ledyba,Latios,Latios
Ledian,Latios,Latios
Sunflora,Latios,Latios
Quagsire,Latios,Latios
Slowking,Latios,Latios
Misdreavus,Latios,Latios
Misdreavus,Latios,Latios
Heracross,Latios,Latios
Slugma,Latios,Latios
Smoochum,Latios,Latios
Miltank,Latios,Latios
Pupitar,Latios,Latios
Lotad,Latios,Latios
Wingull,Latios,Latios
Lairon,Latios,Latios
Swalot,Latios,Latios
Solrock,Latios,Latios
Lileep,Latios,Latios
Milotic,Latios,Latios
Chimecho,Latios,Latios
Absol,Latios,Latios
Gorebyss,Latios,Latios
Luvdisc,Latios,Latios
Registeel,Latios,Latios
Torterra,Latios,Latios
Wormadam Trash Cloak,Latios,Latios
Combee,Latios,Latios
Vespiquen,Latios,Latios
Bonsly,Latios,Latios
Gabite,Latios,Latios
Lucario,Latios,Latios
Lickilicky,Latios,Latios
Probopass,Latios,Latios
Phione,Latios,Latios
Emboar,Latios,Latios
Samurott,Latios,Latios
Watchog,Latios,Latios
Blitzle,Latios,Latios
Gigalith,Latios,Latios
Audino,Latios,Latios
Petilil,Latios,Latios
Darumaka,Latios,Latios
Sigilyph,Latios,Latios
Klang,Latios,Latios
Chandelure,Latios,Latios
Chesnaught,Latios,Latios
Pumpkaboo Average Size,Latios,Latios
Pumpkaboo Large Size,Latios,Latios
Gourgeist Super Size,Latios,Latios
Zygarde Half Forme,Latios,Latios
Latios,Fearow,Latios
Latios,Foongus,Latios
Latios,Stunfisk,Latios
Latios,Ferrothorn,Latios
Latios,Genesect,Latios
Latios,Huntail,Latios
Latios,Corsola,Latios
Latios,Turtwig,Latios
Latios,Charizard,Latios
Latios,Probopass,Latios
Latios,Grotle,Latios
Latios,Mega Swampert,Latios
Latios,Chansey,Latios
Latios,Beartic,Latios
Latios,Conkeldurr,Latios
Latios,Trevenant,Latios
Latios,Snover,Latios
Latios,Zigzagoon,Latios
Rayquaza,Hitmonlee,Rayquaza
Rayquaza,Ponyta,Rayquaza
Rayquaza,Breloom,Rayquaza
Rayquaza,Dwebble,Rayquaza
Rayquaza,Emboar,Rayquaza
Rayquaza,Gourgeist Super Size,Rayquaza
Rayquaza,Totodile,Rayquaza
Rayquaza,Lapras,Rayquaza
Rayquaza,Blaziken,Rayquaza
Rayquaza,Grimer,Rayquaza
Rayquaza,Boldore,Rayquaza
Rayquaza,Beheeyem,Rayquaza
Rayquaza,Hippowdon,Rayquaza
Rayquaza,Suicune,Rayquaza
Rayquaza,Lunatone,Rayquaza
Rayquaza,Lickilicky,Rayquaza
Rayquaza,Abra,Rayquaza
Rayquaza,Abra,Rayquaza
Rayquaza,Giratina Origin Forme,Rayquaza
Rayquaza,Combusken,Rayquaza
Rayquaza,Tirtouga,Rayquaza
Rayquaza,Farfetch'd,Rayquaza
Rayquaza,Mawile,Rayquaza
Rayquaza,Koffing,Rayquaza
Rayquaza,Azurill,Rayquaza
Rayquaza,Garbodor,Rayquaza
Rayquaza,Trubbish,Rayquaza
Rayquaza,Mamoswine,Rayquaza
Rayquaza,Articuno,Rayquaza
Rayquaza,Chimchar,Rayquaza
Rayquaza,Lumineon,Rayquaza
Rayquaza,Psyduck,Rayquaza
Rayquaza,Arbok,Rayquaza
Rayquaza,Hippopotas,Rayquaza
Rayquaza,Landorus Therian Forme,Rayquaza
Rayquaza,Jigglypuff,Rayquaza
Rayquaza,Tyrantrum,Rayquaza
Rayquaza,Primal Groudon,Rayquaza
Rayquaza,Ivysaur,Rayquaza
Rayquaza,Marowak,Rayquaza
Rayquaza,Bulbasaur,Rayquaza
Pidgeotto,Rayquaza,Rayquaza
Oddish,Rayquaza,Rayquaza
Gloom,Rayquaza,Rayquaza
Venonat,Rayquaza,Rayquaza
Bellsprout,Rayquaza,Rayquaza
Tentacool,Rayquaza,Rayquaza
Slowbro,Rayquaza,Rayquaza
Krabby,Rayquaza,Rayquaza
Kingler,Rayquaza,Rayquaza
Lickitung,Rayquaza,Rayquaza
Snorlax,Rayquaza,Rayquaza
Snorlax,Rayquaza,Rayquaza
Articuno,Rayquaza,Rayquaza
Cyndaquil,Rayquaza,Rayquaza
Marill,Rayquaza,Rayquaza
Qwilfish,Rayquaza,Rayquaza
Qwilfish,Rayquaza,Rayquaza
Octillery,Rayquaza,Rayquaza
Skarmory,Rayquaza,Rayquaza
Porygon2,Rayquaza,Rayquaza
Blissey,Rayquaza,Rayquaza
Larvitar,Rayquaza,Rayquaza
Blaziken,Rayquaza,Rayquaza
Silcoon,Rayquaza,Rayquaza
Kirlia,Rayquaza,Rayquaza
Gardevoir,Rayquaza,Rayquaza
Nincada,Rayquaza,Rayquaza
Nosepass,Rayquaza,Rayquaza
Mega Sableye,Rayquaza,Rayquaza
Mega Mawile,Rayquaza,Rayquaza
Aggron,Rayquaza,Rayquaza
Volbeat,Rayquaza,Rayquaza
Roselia,Rayquaza,Rayquaza
Wailord,Rayquaza,Rayquaza
Trapinch,Rayquaza,Rayquaza
Trapinch,Rayquaza,Rayquaza
Solrock,Rayquaza,Rayquaza
Solrock,Rayquaza,Rayquaza
Barboach,Rayquaza,Rayquaza
Lileep,Rayquaza,Rayquaza
Anorith,Rayquaza,Rayquaza
Kecleon,Rayquaza,Rayquaza
Gorebyss,Rayquaza,Rayquaza
Empoleon,Rayquaza,Rayquaza
Luxray,Rayquaza,Rayquaza
Cherubi,Rayquaza,Rayquaza
Gabite,Rayquaza,Rayquaza
Hippopotas,Rayquaza,Rayquaza
Croagunk,Rayquaza,Rayquaza
Carnivine,Rayquaza,Rayquaza
Electivire,Rayquaza,Rayquaza
Dewott,Rayquaza,Rayquaza
Lillipup,Rayquaza,Rayquaza
Tranquill,Rayquaza,Rayquaza
Drilbur,Rayquaza,Rayquaza
Scrafty,Rayquaza,Rayquaza
Trubbish,Rayquaza,Rayquaza
Vanillish,Rayquaza,Rayquaza
Chandelure,Rayquaza,Rayquaza
Cubchoo,Rayquaza,Rayquaza
Shelmet,Rayquaza,Rayquaza
Golett,Rayquaza,Rayquaza
Kyurem White Kyurem,Rayquaza,Rayquaza
Diggersby,Rayquaza,Rayquaza
Doublade,Rayquaza,Rayquaza
Dragalge,Rayquaza,Rayquaza
Rayquaza,Tentacool,Rayquaza
Rayquaza,Nidorina,Rayquaza
Rayquaza,Magmar,Rayquaza
Rayquaza,Rhyhorn,Rayquaza
Rayquaza,Slowbro,Rayquaza
Rayquaza,Golem,Rayquaza
Rayquaza,Gligar,Rayquaza
Rayquaza,Metagross,Rayquaza
Rayquaza,Gyarados,Rayquaza
Gliscor,Hitmonlee,Gliscor
Gliscor,Mime Jr.,Gliscor
Gliscor,Donphan,Gliscor
Gliscor,Carnivine,Gliscor
Gliscor,Electrike,Gliscor
Gliscor,Tepig,Gliscor
Gliscor,Dwebble,Gliscor
Gliscor,Pansear,Gliscor
Gliscor,Carbink,Gliscor
Gliscor,Carbink,Gliscor
Gliscor,Gible,Gliscor
Gliscor,Fletchling,Gliscor
Gliscor,Walrein,Gliscor
Gliscor,Excadrill,Gliscor
Gliscor,Golurk,Gliscor
Gliscor,Samurott,Gliscor
Venusaur,Gliscor,Gliscor
Nidoran♂,Gliscor,Gliscor
Jigglypuff,Gliscor,Gliscor
Jigglypuff,Gliscor,Gliscor
Parasect,Gliscor,Gliscor
Weepinbell,Gliscor,Gliscor
Cloyster,Gliscor,Gliscor
Onix,Gliscor,Gliscor
Drowzee,Gliscor,Gliscor
Lapras,Gliscor,Gliscor
Dragonite,Gliscor,Gliscor
Chikorita,Gliscor,Gliscor
Sentret,Gliscor,Gliscor
Bellossom,Gliscor,Gliscor
Azumarill,Gliscor,Gliscor
Unown,Gliscor,Gliscor
Gligar,Gliscor,Gliscor
Donphan,Gliscor,Gliscor
Elekid,Gliscor,Gliscor
Ho-oh,Gliscor,Gliscor
Marshtomp,Gliscor,Gliscor
Lairon,Gliscor,Gliscor
Minun,Gliscor,Gliscor
Lileep,Gliscor,Gliscor
Duskull,Gliscor,Gliscor
Chimecho,Gliscor,Gliscor
Walrein,Gliscor,Gliscor
Primal Kyogre,Gliscor,Gliscor
Finneon,Gliscor,Gliscor
Mamoswine,Gliscor,Gliscor
Probopass,Gliscor,Gliscor
Mesprit,Gliscor,Gliscor
Giratina Altered Forme,Gliscor,Gliscor
Pignite,Gliscor,Gliscor
Oshawott,Gliscor,Gliscor
Oshawott,Gliscor,Gliscor
Samurott,Gliscor,Gliscor
Purrloin,Gliscor,Gliscor
Mega Audino,Gliscor,Gliscor
Garbodor,Gliscor,Gliscor
Zorua,Gliscor,Gliscor
Minccino,Gliscor,Gliscor
Lampent,Gliscor,Gliscor
Thundurus Incarnate Forme,Gliscor,Gliscor
Kyurem Black Kyurem,Gliscor,Gliscor
Fennekin,Gliscor,Gliscor
Fennekin,Gliscor,Gliscor
Sylveon,Gliscor,Gliscor
Gliscor,Chespin,Gliscor
Gliscor,Makuhita,Gliscor
Gliscor,Pinsir,Gliscor
Gliscor,Archen,Gliscor
Gliscor,Drifblim,Gliscor
Gliscor,Claydol,Gliscor
Gliscor,Hypno,Gliscor
Gliscor,Spearow,Gliscor
Gliscor,Krokorok,Gliscor
Gliscor,Gourgeist Large Size,Gliscor
Gliscor,Mega Scizor,Gliscor
Gliscor,Mamoswine,Gliscor
Gliscor,Lotad,Gliscor
Gliscor,Binacle,Gliscor
Gliscor,Masquerain,Gliscor
Gliscor,Sylveon,Gliscor
Gliscor,Staryu,Gliscor
Gliscor,Spewpa,Gliscor
Gliscor,Cresselia,Gliscor
Gliscor,Moltres,Gliscor
Gliscor,Moltres,Gliscor
Gliscor,Swampert,Gliscor
Gliscor,Landorus Therian Forme,Gliscor
Gliscor,Mega Garchomp,Gliscor
Gliscor,Pansage,Gliscor
Gliscor,Porygon,Gliscor
Gliscor,Foongus,Gliscor
Gliscor,Dunsparce,Gliscor
Gliscor,Budew,Gliscor
Gliscor,Chikorita,Gliscor
Gliscor,Braixen,Gliscor
Gliscor,Sealeo,Gliscor
Gliscor,Quagsire,Gliscor
Gliscor,Sunkern,Gliscor
Gliscor,Cubchoo,Gliscor
Gliscor,Surskit,Gliscor
Gliscor,Braviary,Gliscor
Gliscor,Nidorina,Gliscor
Gliscor,Skrelp,Gliscor
Gliscor,Whiscash,Gliscor
Gliscor,Probopass,Gliscor
Gliscor,Mega Aggron,Gliscor
Gliscor,Zweilous,Gliscor
Gliscor,Zweilous,Gliscor
Gliscor,Magnemite,Gliscor
Unfezant,Hitmonlee,Unfezant
Unfezant,Exeggutor,Unfezant
Unfezant,Machamp,Unfezant
Unfezant,Nidoqueen,Unfezant
Unfezant,Mothim,Unfezant
Unfezant,Scatterbug,Unfezant
Unfezant,Toxicroak,Unfezant
Unfezant,Slurpuff,Unfezant
Unfezant,Slurpuff,Unfezant
Unfezant,Blaziken,Unfezant
Unfezant,Dragalge,Unfezant
Unfezant,Flabébé,Unfezant
Unfezant,Flabébé,Unfezant
Unfezant,Meowth,Unfezant
Unfezant,Absol,Unfezant
Unfezant,Lickitung,Unfezant
Unfezant,Aegislash Blade Forme,Unfezant
Unfezant,Shiftry,Unfezant
Unfezant,Phione,Unfezant
Unfezant,Ekans,Unfezant
Unfezant,Koffing,Unfezant
Unfezant,Duosion,Unfezant
Unfezant,Wynaut,Unfezant
Unfezant,Azurill,Unfezant
Unfezant,Clawitzer,Unfezant
Unfezant,Gigalith,Unfezant
Unfezant,Torchic,Unfezant
Unfezant,Shellos,Unfezant
Unfezant,Leavanny,Unfezant
Squirtle,Unfezant,Unfezant
Arbok,Unfezant,Unfezant
Nidoqueen,Unfezant,Unfezant
Abra,Unfezant,Unfezant
Weepinbell,Unfezant,Unfezant
Shellder,Unfezant,Unfezant
Krabby,Unfezant,Unfezant
Marowak,Unfezant,Unfezant
